,id,public_metrics,text,author_id,name,username
2237,1465336234268508168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RORY GALLAGHER THE BEST YEARS 1976 JAPAN Vinyl LP MPF1031 POLYDOR NEAR MINT Price:
US $24.99  https://t.co/ngtes2klCd #rorygallagher #blues #jimihendrix #bbking #ericclapton #rock #rocknroll #vinyl #stevierayvaughan #bluesrock #garymoore #guitar #guitarist #bobdylan https://t.co/sywSEt5vTa",1028278245135773699,Vinyl_Records_Direct_JP,Geoff49940067
2238,1465336182980501507,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RORY GALLAGHER THE BEST YEARS 1976 JAPAN Vinyl LP MPF1031 POLYDOR NEAR MINT Price:
US $24.99  https://t.co/ngtes2klCd #rorygallagher #blues #jimihendrix #bbking #ericclapton #rock #rocknroll #vinyl #stevierayvaughan #bluesrock #garymoore #guitar #guitarist #bobdylan https://t.co/WZepn53lcj",1028278245135773699,Vinyl_Records_Direct_JP,Geoff49940067
2239,1465336045399072773,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Aspire to Inspire. This weekend I did some major upgrades to my mix room @ Waterside Studios ⚡️
.
.
.
#philjonesguitar #guitarist #guitar #producer #watersidestudios https://t.co/9WPaMiTUTB",372165655,Philip Jones,philjonesguitar
2240,1465335532653711367,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Hokusai's Thirty-six Views of Mt. Fuji 🗻🌊✨
https://t.co/4CuV8r5k56

#Ukiyoe #Hokusai #Guitar #Rock #浮世絵 #北斎 #富嶽三十六景 #ギター #ロック 🎶 https://t.co/MJi4nL5ib0",1299349514218733568,Ukiyo-e Cats Music,ukiyoecatsmusic
2241,1465335400977911819,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","NEW Music #Video Premiering Now!
Roman WFIRST by Xavier Xerxes Official Lyric Video!
https://t.co/1XsB5CrZwH

#NerdMetal = #HeavyMetal + #Science + #Astrophysics + #Cosmology + #Physics
#Guitar #Shredding #ProgMetal ##ProgRock #Music 🤘🤓🎸🔊🎶",1120042321,Xavier Xerxes,XavierXerxes4u
2242,1465335154759684106,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4 outta 5. Not as tight as Get Back or am I burnt from to much Beatles weekend. Still a lot of behind tricks in the studio. #beatles #paulmccartney #songwriting #composing #piano #guitars #documentary #hulu #disneyplus https://t.co/MByNRsXGHb,21369683,Frank Ball,Furankisan
2243,1465335051298783240,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Groovy Guitars Hoodie https://t.co/mo1Lj6IjRw via @zazzle 
#CyberMonday #Sales #cybermondaysale #Christmasgifts #Guitar #hoodie #GuitarHoodie",393539043,Robin Lynn Winkelmann,RLWinkArt
2244,1465334923599007758,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}","We've utilised an original design in combination with quality electronics, allowing our Silent #Guitars to deliver outstanding #tone and #playability, that is just as at home on stage or in the studio, as it is in your living room.

https://t.co/TslpRSR4yZ

#SilentGuitar https://t.co/SfBY0vJH9M",39460794,Yamaha Music London,YamahaMusicLDN
2245,1465334846008528906,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",EHS Dual Tone Capacitor Switch 223/47NJ Caps https://t.co/SmvMLVs3mV #guitar,789512536857178112,ehomusic 🎸,ehomusic
2246,1465334752236302343,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","What You Need to Know Before You Learn to Play the Guitar
#AcousticGuitar #Guitar
-&gt; https://t.co/yf5Mp4w5eN",1066624777807429632,Personal Growth,money_personal
2247,1465334740001738752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","😍😍😍 guitar
@ecamtz_  come to get yours today!
#ecamtanzania #guitar #tanzania https://t.co/dRPRlDpBRV",3541963695,ecamtz_,ecamtz_
2248,1465334711790841859,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Top 6 Best Distortion Pedals Reviews &amp; Compared https://t.co/20ggfoVQVi #guitar #guitarrepair,1430798329,Guitar Repair Bench,repairguitar
2249,1465334464184258575,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",I think it's so cool that you can pick up the #guitar and create something that didn't exist 5 minutes ago.,1140009679252316166,Guitar Sayings,GuitarSaying
2250,1465334358273785860,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Recent lessons &amp; what's coming up. #guitarist #guitarplayer #easyguitar https://t.co/flmdtgVoz5,3170773817,Jamie Anderson,JamieMusicEh
2251,1465334213633265671,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","New on https://t.co/HLoZXmQDC0 #guitars #amps
https://t.co/jWmFHCUGPc",37679946,Gbase,GbaseGear
2252,1465334213444608000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","New on https://t.co/HLoZXmQDC0 #guitars #amps
https://t.co/N8R4dap3yb",37679946,Gbase,GbaseGear
2253,1465333774930042889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","2 more days to get your raffle tickets for a signed guitar by Brantley Gilbert! Go to https://t.co/00Jt8GPlaw to purchase tickets for a chance to win! 🎟

#brantleygilbert #guitar #raffle #ampedkidsfoundation @ Gainesville, Georgia https://t.co/3pSHjFglIB",977001559891546112,Amped Kids Foundation,AmpedKids
2254,1465333232875065349,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Discover “Falling Through” by Matt Appleby on “Fingerstyle and Fingerpicking Acoustic Guitar” @Spotify

➲ https://t.co/YZP5QExzPZ

#fingerstyle #fingerpicking #Acousticguitar #RaighesFactory #Spotify #guitar #Spotifyplaylist #a https://t.co/gaCELgv6yc",812613955,Raighes Factory,RaighesFactory
2255,1465332434975830020,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@DanWeeksMusic @andertonsmusic @Fender Serious guitar porn this. Love it 😍,722357001217576964,🆂🆃🅴🆅🅸🅴 🅱,steve_brayford
2256,1465332409717727233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Here is a useful article I like to keep around for reminding myself of the basics. Feel free to have a read and save it to your own folders.🙂 

#guitarplayer 

https://t.co/f82TJ0gzNa",3004131346,Izaac's Guitar Tuition,IzaacsGT
2257,1465332366268944396,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Guild jumbo Junior acoustic Bass guitar https://t.co/N1DWqNANBX #guitar #riffs #music,3408963556,Music equipment and events from around the world,eventsmasters11
2258,1465332362309517327,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Martin Backpacker Acoustic Travel Guitar https://t.co/mBX95SuW44 #guitar #riffs #music,3408963556,Music equipment and events from around the world,eventsmasters11
2259,1465330801667678210,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@bluethunder1836 @HardRockHolly Great picture!! #hardrock #guitar,18171434,BobbiStorm,BobbiStorm
2260,1465329889440063491,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Let it stay on my page. An interesting stuff (theory), however = ) ; ) 😄🙌

#Guitars #theory https://t.co/p1xeL1htsP",220801889,Marina Leonova,Marina_Leonowa
2261,1465329140349997056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#NowPlaying https://t.co/3GFMFviREk Taking Off #guitar #unsigned,303073707,Jean-Marc Lozach,jmlozach
2262,1465328801240412160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","最高✨✨✨
Martin D-28CTM 2020 
Gibson J-45STD 2021
Martin OOO-42 2021

#martin #d28ctm #gibson #j45std #ooo42 #guitar https://t.co/DW8hDnDYjJ",2978290027,y.n,naga_0521_
2263,1465327954293137413,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@fender, you could also share the history of how/why @thebeatles selected your amps. Maybe you can interview @PaulMcCartney or @ringostarrmusic on this subject? Would be really interesting! #TheBeatlesGetBack #fender #thebeatles #guitar #guitars #guitargear #musicnews #music",172730626,Marsha Tyszler,MashaT22
2264,1465327263474495493,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","""Mark Knopfler on steroids"" Quote from Reverend HC Baritone Review: Read more: https://t.co/2CkffrbhXF   #guitar. https://t.co/bvI1lBpOpU",843873742409224192,baritoneguitar.org,BaritoneGuitars
2265,1465326674564812807,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",The latest The Rockbrain Daily News! https://t.co/Wzn0YKeEQf Thanks to @timpsnider @Motobec810 @TorresInsights #guitar #music,50535855,Rockbrain,rockbrain
2266,1465325288640892928,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","There's only 48 hours left to save $20 on tickets with the Early Bird Price! Go to https://t.co/emD2jtrObo to get your tickets now!

This event is going to be one for the history books!

#guitar #guitarplayer #guitarist

🧵 on the contributors ... https://t.co/0hh1L8R4n5",2701104476,Adrian Farrell 💫,AdrianFarrellAT
2267,1465324901510823939,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Yamaha CG-150SA 6 String Acoustic Guitar with Black Stand Made in Taiwan https://t.co/WPHDvkg4jC #guitar #riffs #music,3408963556,Music equipment and events from around the world,eventsmasters11
2268,1465324900072275983,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Yamaha Acoustic Guitar Red https://t.co/H4apdRef05 #guitar #riffs #music,3408963556,Music equipment and events from around the world,eventsmasters11
2269,1465323506254729232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","FENDER TELECASTER 2018 6-STRING ELECTRIC GUITAR - MEXICO (RE5Q)

Ends Wed 1st Dec @ 7:26pm

https://t.co/4LG0kTZ2uJ

#ad #electricguitars #guitars https://t.co/hmESoBZakS",1382326165558427654,Guitar Deals,GuitarDeals2
2270,1465323485815885830,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Revolutionise your tone in seconds with the Pickup Swapping Aurora guitar from Cream T Guitars

https://t.co/TRaetcOxII

#creamtguitars #creamtpickups #billygibbons #zztop #electricguitar #guitarplayer #guitarist https://t.co/cQoCZVAyeY",1199682473048846336,Cream T Guitars,creamtguitars
2271,1465323365808459780,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Ar Hyd Y Nos (All Through The Night) - Duet for Acoustic #Guitar and #Flute (with TAB) https://t.co/HzlL3SaKvi via @scoreexchange,34411091,Lisa the Bard,persimew
2272,1465323339543547907,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Lofi &amp; Chill 
Vol 4 Track 9

drop this today on yt
https://t.co/VhaTzjeXJl 

#9 #lofi #lofihiphop #beat #jazzy #rnb #chillvibes #chillhop #story #relax #chill #beats #piano #guitar https://t.co/QY9Fgfshpe",3226902258,K!o,kiomusc
2273,1465322229957369862,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Chantry Acoustic Union Jack Guitar  https://t.co/ue5AFXKrTp #guitar #riffs #music,3408963556,Music equipment and events from around the world,eventsmasters11
2274,1465322223200137224,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Amazing deal on my upcoming Guitar Dojo guitar learning app! https://t.co/IOvP1XvAJc.  #guitar #guitarlesson #guitarhacks #guitarnerd #guitaristsofinstagram #guitarteacher #guitarists #berklee #berkleealumni #musician #learnguitar https://t.co/UEOmuoAfQT,124729798,SamuraiFingers,samuraifingers
2275,1465321894765215745,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","It’s #CyberMonday so use #discountcode CYBERME to take $250 off your #guitar order! Order now and save! 

https://t.co/9Q7rxVmq02 https://t.co/1DE83MGfDt",1309187308554391552,jhaleguitars,jhaleguitars
2276,1465320580081717258,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#NowPlaying https://t.co/3GFMFviREk Smart Is My Phone #guitar #unsigned,303073707,Jean-Marc Lozach,jmlozach
2277,1465320548758695939,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","for the first time at #NoonSong in the #church Am Hohenzollernplatz #Berlin: improvisation on the electric #guitar, played classically. A beautiful start to #Advent. What do you think? Listen here until the end of the week without registration:
https://t.co/zVNNkTLcWc https://t.co/WoV0EWFGvM",1463449225568526343,NoonSong,NoonSong3
2278,1465320193341677576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","My New Release on Amazon Music! ""Origin"" Check it out!! #amazonmusic #amazon #rocknroll #guitars https://t.co/mogRXWGXek",21493878,MParisi Guitarist,MParisiGuitar
2279,1465320086353453067,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","What a banger from @BlindChannelFIN !

https://t.co/jrS5G2X3Ea

#metal #twitch #twitchfr #guitar",888004700733403136,Torkhal_Olofson,Torkhal_Olofson
2280,1465319786112602114,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Are @gibsonguitar's latest acoustics worth picking up? https://t.co/9BSn979GcR,86849684,Guitar.com,guitar
2281,1465319760346894340,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",The 10 Best Free Apps to Help You Learn to Play #Guitar https://t.co/1GqQOMlAqm,63043,MUO,MUO_official
2282,1465319755175317507,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","La Mermelada rocked it…

https://t.co/izJSqXJZpU

#strongerthanme #amywinehouse @amywinehouse #bass #guitar #voice #drums",1277729128788131842,Rock & Doodles,HugoAurelioBas1
2283,1465319718471012355,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Online shopping for Car Electronics with free worldwide shipping https://t.co/jm1cWaFtdY
#car #cars #carsofinstagram #carporn #bmw #fitness #photography #portrait #truck #piston #diagnostic #gps #auto #amplifier #audio #music #guitar #amplifiers https://t.co/vbOozx7WW4",2332423958,Mark Anderson,outfrontparts
2284,1465318509232066566,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","1958 Gibson Korina Flying V in Detailed Guitar Illustration..

#guitarart #guitarillustration #vector #vectorillustration #guitarist #digitalart #retro #guitar #gibson #gibsonguitar #flyingv #korina #gibsonflyingv https://t.co/w7BlS9GM0G",1446895425479270401,Milhad,Milhadart
2285,1465318419054706694,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","#Repost @bsexn
...
Parlour blues kit guitar in the making . #kitguitar #kitguitars #kitguitarbuild #kitguitarbuilders #tonerider #toneriderpickups #fretwire #fretwireguitarkit #diyguitar #guitarbuilding #guitarbuilder #parlourguitar #guitar #guitarist #g… https://t.co/BfxugqvYII https://t.co/qVFGFrhfT3",860102590897332226,GuitarKitWorld.com | Build Your Own Guitar,GuitarKitWorld
2286,1465317878022881281,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","1958 Gibson Les Paul Junior Double Cut in Detailed Guitar Illustration..

#guitarart #guitarillustration #vector #vectorillustration #guitarist #digitalart #retro #guitar #gibson #gibsonlespaul #lespaul #junior #lespauljunior #doublecut https://t.co/7D7LZLGflV",1446895425479270401,Milhad,Milhadart
2287,1465317825828909059,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#Guitar #Low_Key by #Kaye_Menner #Photography Quality Prints Cards Products at: https://t.co/skxWzr8lEb,392142875,Kaye Menner,KayeMenner
2288,1465317387192909824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#buenosdias #guitar #guitarra #santo&amp;johnny #sllepwalk #sonambulo #canción #cancion #musica #music #ritchie  https://t.co/1iPf0zB3YE,80689394,Dany Villarreal,DanieloxMoch
2289,1465316799235313674,"{'retweet_count': 6, 'reply_count': 1, 'like_count': 45, 'quote_count': 0}","The incomparable @Jcrudess of @dreamtheaternet is on a monumental guitar journey and we are in full support! 💪🔥

#jordanrudess #dreamtheater #Boden #headlessguitar #headless #guitar #guitarist #keyboard #shred #strandberg #strandbergguitars #feelbettersoundbetter #goheadless https://t.co/jPFIvTpq1n",368348670,Strandberg Guitars,strandbergGuit
2290,1465316036966854665,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Have your favorite songs or #guitar exercises become stale?  https://t.co/Qr4PhxpBoe,428747127,Charlotte Adams,charlotte_gtr
2291,1465315901813755905,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Gibson Memphis 1963 ES-335TDC Block VOS 2014 (Sixties Cherry)

Ends Sat 4th Dec @ 1:21pm

https://t.co/72luJs2b9L

#ad #electricguitars #guitars https://t.co/yZrSTFfUtt",1382326165558427654,Guitar Deals,GuitarDeals2
2292,1465315232209903619,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Black Short-Sleeve Bass Guitar T-Shirt - Perfect gift for musicians https://t.co/xY46XnEFsZ via @Etsy #bassguitar #bassist #guitars,1426525760458829824,Topteetozy,topteetozy
2293,1465315141852049418,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","Last Momo Gig on Nov 13th at Local - BAR | LIVE | MUSIK 

New MOMO single ‘On Delay‘ out Dec 10th ⚡️

Cheers,
Branko 📼

#guitar #rock #livemusic #musician #guitarist #singer #band #concertphotography #live #pop #instamusic #concertphotographer #folk #fuzz #tapecapitolmusic #momo https://t.co/arGyCeWFJa",1352238086361645058,Tape Capitol Music,TapeCapitol
2294,1465314693103423495,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Throwback to last weekend in Brooklyn 🍁🍂☀️🕶
Gearing up for our concerts on December 18, 19 and 21

photo: Emily MacMahon

#brooklyn #nyc #guitars #music #streets #guitarsofinstagram #guitarists #percussionists #musicians #weekend #sunshine #fall #tiltedaxes #vanderbiltave https://t.co/ri8sEKAwSh",2903226088,Tilted Axes,tiltedaxes
2295,1465314575214071810,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","Got my new tattoo finished yesterday! I'm so happy with how it turned out. I highly highly recommend Bryce at Slyink Tattoo in Lincoln! Phenomenal work, great guy, and priced fairly especially for how good he is!

#tattoo #guitartattoo #guitartattoos #guitar #guitarplayer https://t.co/DHBI6JnCs5",1093572632870600706,MetalDad87,MDad87
2296,1465314330048704515,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","The study of foreign languages teaches and encourages respect for other peoples;it fosters an understanding of the interrelation of language and human nature.

RegisterNow: https://t.co/eyArix5hle
#music #musicforall #soprannoelearning #guitar #edtech #musicislife #onlineclasses https://t.co/oumsbVVQBz",1343823328310489088,Sopranno e learning,ESopranno
2297,1465314285383569408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#NowPlaying https://t.co/3GFMFviREk Wild Animals #guitar #unsigned,303073707,Jean-Marc Lozach,jmlozach
2298,1465313593113649159,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","@just_mindy without verifying inventory, if it's a musical bent, I recommend Tazooks on Etsy for the most comfortable,  colorful #guitar straps ever. https://t.co/z9nP9eMjbT",350018443,Word Monger,Tazatator
2299,1465313383389949957,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}","Blues Guitar - Guitar Hero
The Allman Brothers Band
Dickey Betts Guitar Style

#guitar #Blues 
#bluesguitar
#AllmanBrothersBand
#DickeyBetts
#Rock 
#Gibson #LesPaul https://t.co/Bg74PNtEzK",1405393051879493632,Satoru Music,Music45207503
2300,1465313294923796486,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Flying the V @gibsonguitar @GibsonGuitarUK #MondayMorning #guitarist #flyingv #musicislife https://t.co/SfmIEd5flC,79606097,Chris Holly,ChrisHollyMusic
2301,1465312186222399496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Top Gun Anthem by The Green Planet Project, featuring myself on guitar! https://t.co/YMWYOvvUjR #SPOTIFYPLAYLIST #TopGun #guitar #spotify #Google",21493878,MParisi Guitarist,MParisiGuitar
2302,1465312090818703368,"{'retweet_count': 20, 'reply_count': 139, 'like_count': 161, 'quote_count': 7}","Which album do you prefer?

Vulgar Display of Power or Reign in Blood 
#Pantera #Slayer 

#rocknroll #rockband #Retweet #Trending #MondayMotivation #mondaythoughts #bass #guitar #drums #hardrock #heavymetal https://t.co/UuEolSssR8",837863940625432579,"""Ouch, You're on my Hair"" Podcast & Radio Show",OuchYOMH
