,id,public_metrics,text,author_id,name,username
24,1466415614961106968,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Fender EOB Ed O'Brien Signature Stratocaster in Detailed Guitar Illustration..

#guitarart #guitarillustration #vector #vectorillustration #guitarist #guitarplayer #digitalart #retro #fender #stratocaster #edobrien #radiohead #fenderstratocaster #signature https://t.co/Mq3NrIxqnN",1446895425479270401,Milhad,Milhadart
25,1466415049799618580,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@rachel__welsh @HAIMtheband @Fender @lowerthancallum @LinziBaxter I have no musical talent but I can play a mean triangle,443202649,clare,_davidsonc
26,1466414808215932931,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@HAIMtheband @Fender @itsaboutcofi @1hoelogram I'm gonna start a band with y'all so think of a band name na mga bish hsgsg,957905570673012737,•mαx is all too unwell•||🧣,maxxangmenthol
27,1466414521774485510,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@scarydumb @HAIMtheband @Fender @youaresympatico @goldencrs i’d make a badass singer!!!! please 😩😩😩,754510671224705028,be - no way home 🕸,killmyminxd
28,1466414505043238912,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Our Guitar concert is next Thursday. We hope to see you there! #VMHSEagles #ccisdproud #vmhsfinearts #classicalguitar #ccisd #nafme #guitarsalon #tmea #eaglestrong https://t.co/NfqYKrUcQl,1039293086516568066,VMHS GUITAR,GuitarVmhs
29,1466414213803483141,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",yoga and practicing guitar almost every day are my new disciplined habits ✨✨✨,1017962780,YungSavoye,yungsavoye
30,1466413608796102669,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","🙌SAVE 75%🙌

$4.99 (retail $19.99)

Perri's Leather Guitar Strap

#guitargear

https://t.co/cgsbv1KKvY https://t.co/KBJTIUFUn7",1290418582111891456,Six String Deals 🎸,SixStringDeals
31,1466412404611375113,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@DanWeeksMusic Not a fan at all. The only ones I’ve seen that were decent are Bravewood guitars. Had a few in to work on recently and they’re done with taste, plus they beat the crap out of an actual Fender.",1177283514418565121,Dave 💙 🟨🟥,WaspDave
32,1466412308893093891,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Slash So proud to be working on your guitars at Gibson 😀,2820386313,Ludabaga1990,ZombieKillas
33,1466411162287935492,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@TradeSniperSara I think many of us feel that way towards you. You and Rich (TW) have completely changed my life in trading. You have really changed how I look at trades now using the Strat. One more thing I'm a guitar player and I play Fender guitars. My #1 is a Strat.,1618285916,Clark Rodriguez,clarkota
34,1466411105660637185,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",@onlyindreams730 @kjb27 @EmilieRose85 @HAIMtheband @Fender I saw try the cut hahah live boldly. You can be our main guitar player,1623057511,Ashley Lemmon,AshLemmon
35,1466411015885803533,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}","What have you had to sell off because you were hard up for money?

I sold my first guitar. It was just a cheap Fender Strat Squier, but I saved money like a mafk to buy that thing and I sold it for a cool $40. 

Short story long: DON'T SELL YOUR FIRST GUITAR FOR $40. -McCord. https://t.co/yuGB2sS4MR",25391747,100.3 The Bear,1003TheBear
36,1466410578075922434,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 7, 'quote_count': 0}",@DrGuitar Good morning my friend! 🎸Here’s my number one guitar a Fender Telecaster Deluxe that my Dad bought for me in 1975.  I have the original Wide-Range pickups stored. I swapped in Seymour Duncan JB/bridge &amp; Jazz/neck. It’s had 3 refrets and needs a fourth.  It sounds so alive. Me@15 https://t.co/TkEp4pWw2N,1457860942356697090,EDDIEMETS,METSshow
37,1466410347179515909,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 44, 'quote_count': 0}",Joe Satriani Recommends Listening to these Five Lesser-Known Guitar Solos https://t.co/1DMGrZUw6n https://t.co/d9K1xynFyU,44668946,Guitar Player,GuitarPlayerNow
38,1466409220857868289,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Saying you care: the vegan Alhambra 9517 (https://t.co/ShdqpUPPBA) guitar strap is made from sustainably sourced, renewable and biodegradable cork. With smart adjustment system, this strap has a minimalistic, understood look in keeping with the times.

11 https://t.co/izbPYNRW7r",1019569424,Guitar From Spain,guitarfromspain
39,1466408194822004741,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@DanWeeksMusic I work at a fender dealer and I don’t get relic. I even like my old guitars to look new.,801788963988140032,The Kintners Music,kelly_kintner
40,1466408165889781763,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@chaoticsequence Actually I've found the only thing that really works is keeping the hands occupied. If you have to be on a computer (which most writers do) you're sunk. Practicing guitar works as a great distraction because it keeps the hands busy AND it's just as frustrating as reading tweets,17698956,Heidi N. Moore,moorehn
41,1466407963741016066,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Fender This is what happens when
Private equity gets its hooks in 
a once great company",1347344214393282562,Blues4Zamoocratzya,RodLingo
42,1466407464862109703,"{'retweet_count': 2, 'reply_count': 4, 'like_count': 10, 'quote_count': 1}","To my non gear head friends... ppl pay for new guitars to look like this. They call it 'relic' ing the guitar. 

No one's guitars look like this even if they're 60 years old. https://t.co/zKHLN5DPAl",804337536512442368,Here ♂n Mars,hereonmars_
43,1466407340253589508,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Add to your collection! This unique 2018 signed guitar is now available in our shop. Don't miss your chance and purchase today!   #California #John Petrucci #WesthollywoodCA #ElectricGuitar #Music  https://t.co/uhGhYzUcMv https://t.co/QsiiU7EgZj,123965761,Elliott Salter Pawnshop,Elliottpawnshop
44,1466407004776415233,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",Bogner's beastliest amp is made miniature—and still slays. Check out our #review of the @bogneramps Ecstasy Mini.  https://t.co/OYpHuxi6Gt,14678271,Premier Guitar,premierguitar
45,1466406718800158721,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Check out this listing I just added to my #Poshmark closet: Convertible Guitar Strap Backpack Purse. https://t.co/ASrqsVLx1W #shopmycloset @poshmarkapp,3599014572,@nice4momandbaby,nice4momandbaby
46,1466405360390918147,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Guitar Stemless Wine Glass 🍷🎸
17oz #StemlessWineGlass with etched acoustic guitar design.
#EtchedGlass #WineGlass #guitar #AcousticGuitar #MusicianGift #WineAccessories #cocktails #dessert #barware #drinkware #glassware #ad https://t.co/GP11tlQR6u via @pinterest",534696373,Live Like A RockStar,NinthCircleFan
47,1466404133850734600,"{'retweet_count': 24, 'reply_count': 3, 'like_count': 166, 'quote_count': 2}",Learn 5 ways to shred like Nuno Bettencourt with this lesson in Extreme guitar playing https://t.co/BjAWGnXXSM https://t.co/Wbv98bJ17R,23439801,Guitar World,GuitarWorld
48,1466402949542916099,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","@Fender Why not just make a new one
and let it age naturally 
WTF is wrong with you guys",1347344214393282562,Blues4Zamoocratzya,RodLingo
49,1466402618918506500,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",@ShitStarter615 @HAIMtheband @Fender @jiggyjewbacca @Keep_da_Beat Garrett &amp; the River Rats,1063862115843350528,Peter Burke,PeterJamesBurke
50,1466401176698728452,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@tomfromstray @Fender Oh for sure it’s gorgeous, but where’s the number 10 on the back of the headstock for Panarin??",835310677917073408,TREEHOUSE,TREEHOUSE_UK
51,1466401047358754820,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",I not only make custom guitars and donate them but I also teach for free to all ages. Setting up my schedule for 10 new students this month. https://t.co/bvzaIobNaw,1462775127607812110,Harry Neumann,PhoenixGuitars1
52,1466400738729512970,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@TREEHOUSE_UK @Fender He wishes this was his strat,1257937972424585217,Tom from stray,tomfromstray
53,1466400404623609861,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@BayLaurelVideo @BayLaurelCo @PhoenixGuitars1  loves donating free custom guitars to underprivileged students in my community,1462775127607812110,Harry Neumann,PhoenixGuitars1
54,1466398324190330887,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@thewiremagazine 
An edited track from my CD, 
Higher States, called
Energy Invents Pressure.

On this CD I play everything on
a guitar using a Roland GR33
midi out into my computer
&amp; Soundfonts for most non-guitar
instruments!
#guitarplayer #guitarist 
Available NOW @ Amazon! https://t.co/Tf9aMLVttN",2793267790,Rick Miklos,B9F3G4
55,1466397856600891394,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",The Blues Scale Across The Fretboard (with guitar lick examples)  #bluesguitar #blues https://t.co/VVFQpmHpq6,14897745,Robert Callus,bertucallus
56,1466397748672954372,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Guitar of the Day: 1968 Gibson ES-330 Sunburst | Norman's Rare Guitars https://t.co/dDfnylZVl5 via @YouTube,4364568614,Isaac Littlejohn,FreakRapture
57,1466395543299633157,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Ibanez RB924CS Roadstar II Deluxe vintage bass made in Japan 1983

Ends Sun 5th Dec @ 6:05pm

https://t.co/HUWtmx4AFr

#ad #guitars #guitarist #guitarsdaily https://t.co/oNc8NLfrkZ",1382326165558427654,Guitar Deals,GuitarDeals2
58,1466395513134014478,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Fender branded Squier Classic Vibe 70s Jaguar Guitar, Black / Laurel 

Ends Sat 4th Dec @ 6:00pm

https://t.co/6oJexkyOSn

#ad #electricguitars #guitars https://t.co/3uUZiNH3HU",1382326165558427654,Guitar Deals,GuitarDeals2
59,1466394886027059205,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Guitar-Nerdery Advent Calendar❄Dec 02
YouTube: https://t.co/w3yzCN8dg3

#guitar #guitarplayer #musician #musicianlife #musicians #Tutorials #Tutorial #ultimatevideolesson #electricguitar #musictheory #guitarlove #stringsattached #recording #recordingstudio #guitarist #guitartalk https://t.co/l5KBxpOzNX",1024131412583174149,Benjamin Schippritt,BSchippritt
60,1466393941121855488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","Super guitar  shot.

#blacksmorker 
#stratocaster 
#guitar 
#口開けすぎ https://t.co/zFQPWaoxMo",844876639079055361,Fuji,Fuji0201guitar
61,1466392542090571779,"{'retweet_count': 7, 'reply_count': 1, 'like_count': 43, 'quote_count': 2}",Zakk Wylde and Dario Lorina team up to teach you Black Label Society’s Set You Free in this exclusive Guitar World lesson https://t.co/1meAxnbu7w https://t.co/bH8FdMgP1F,23439801,Guitar World,GuitarWorld
62,1466391447838494721,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Playing Guitar And Hanging Out
#guitarist #musician #djent #thall #playingguitar
https://t.co/ohgkT2gDrz",1526411635,Richard Mauricio,Dang_Str8
63,1466391379643301896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","This is definitely an achievement for me and instrumental guitar music. 
Thank you everyone for making me some good money 😁🤘 

#HashimMehmood #Music #Guitarist #Musician #Spotify #Pakistan #Rearts #spotifywrapped2021 https://t.co/RhepawNALr",1350504581453774848,Hashim Mehmood,hashimehmood
64,1466390957075673104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","💸$130.00 OFF💸

$699.99 (reg $829.99)

Fender Player Telecaster HH Maple Fingerboard Limited Edition Electric Guitar

https://t.co/kIyu8KzigJ https://t.co/DTHsRLCroi",1290418582111891456,Six String Deals 🎸,SixStringDeals
65,1466390633841631234,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@DanWeeksMusic @KTrampler It's a custom shop guitar, but I didn't specify it.  Its a really cool feature for quick selection changes within any given solo. Just smack the volume knob and off you go",177402291,J-dub,jeffweatherholt
66,1466390294815989767,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@jamieheim @Fender You'd have to play like a maniac,906049844640448512,Lord Santa 🎅,DanWeeksMusic
67,1466388870019301384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Every guitar player needs a keyboard handy to work out music theory problems or to develop basic melodies! https://t.co/rQhN7p0Dvz,1427345745414344706,Guitar Juggernaut,GuitarJuggerna1
68,1466388285966663696,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","@jeffweatherholt @thebasedbard @KTrampler Personal preference as I said man. I just hate the premiums the wack on them.

Same with gibson and their axcess models. You're paying an extra 2 grand just to have a more/ normal playable guitar.",906049844640448512,Lord Santa 🎅,DanWeeksMusic
69,1466387345243049991,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@Fender How would that wear above the pickguard ever occur? That's simply a hot mess.,223206598,Jamie Heim,jamieheim
70,1466387156088209409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Need my guitar custom,1048188278569144321,Scuderia🏁No. 56,Grovewoodsoulja
71,1466386102000963592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@britt_heberer @HAIMtheband @Fender @jhebsss ANOTHER FENDER FOR MY ACOUSTIC TO BE FRIENDS WITH ♥️,470755619,Rainal (Taylor’s Version),RainaHeberer
72,1466385589180190724,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Coming Soon…
✳️ https://t.co/anetKM1yeB
 #robyrocks #impulseresponse #cabir #chitarra #chitarraelettrica #chitarraacustica #chitarrista #chitarristi #chitarristiitaliani #guitar #electricguitar #guitars #guitarist #guitarists #guitarfx #guitareffects #guitargear #guitarplugings https://t.co/sp5LehidLt",838198624567889920,Roby Rocks,_robyrocks
73,1466385024505290757,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@crockpics Jimmy working magic on his Gibson EDS-1275. The man’s a showman, guitar virtuoso, and legend!",1404468435925471237,Vinman,Vinman79538825
74,1466384678370242568,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",@HAIMtheband @Fender @quorioo @zenettr @heytheresharon !!! pls choose us 🤍🙏🏽,709589677427154944,linć,pacificseoul
75,1466384298697641990,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","Try to get some of the scratch out of the new strings before tonight’s show. 

#weissenborn #americana #slideguitar #guitarist #guitarsdaily #guitar #blues #fingerpicking #acoustic #newstrings  #lapsteel #dobro https://t.co/ix4BRUQbXn",29417227,Martin Harley,martinharley
76,1466384032338530305,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@HAIMtheband @Fender @jhebsss @RainaHeberer another band of 3 sisters!!!!,405153424,yoncé,britt_heberer
77,1466384027154276358,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@HAIMtheband @Fender Sounds so funky it could knock you over a monitor 🙃 @EvilSpacegos,2382460003,Andrew William Smith,animalguitar
78,1466383113198747654,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","River Whyless

        January 19, 2016 • 
        The North Carolina band uses a typewriter for rhythm, a toy piano for whimsy and a harmonium for mood, as well as a gong, multiple odd percussive accents and subtle guitar effects.
        
https://t.co/tTmkkyVjze",1404634292957888512,Tiny Desk Concert Bot,TinyDeskBot
79,1466382151914598403,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","🔥SAVE $400.00🔥

$1599.00 (retail $1999.00)

Gibson Les Paul Traditional Pro V Satin Electric Guitar

https://t.co/4t7On97fYB https://t.co/qjbJfe4Ec1",1290418582111891456,Six String Deals 🎸,SixStringDeals
80,1466381859659653126,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Fender San Marino Acoustic Guitar With Hard Case https://t.co/48YHJS8wyj #guitar #riffs #music,3408963556,Music equipment and events from around the world,eventsmasters11
81,1466381688280211461,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",A Look Back at Jimmy Page's Gibson EDS-1275 🎸 #JimmyPage #guitar #LedZeppelin @JimmyPage @gibsonguitar https://t.co/rrWaoyypLS,728264480593874945,Angus Stewart,angusstewart17
82,1466381092605214725,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@lolilawyer Also Fender, Gibson, and Paul Reed Smith guitars",790966870249660417,Akira K,akiraka8
83,1466380442077212675,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Baby Taylor Guitar

Ends Fri 3rd Dec @ 3:56pm

https://t.co/2EzDZXY83u

#ad #acousticguitars #guitars #guitarporn #guitarsdaily https://t.co/NSI2I17usB",1382326165558427654,Guitar Deals,GuitarDeals2
84,1466380229711171585,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Last recording: Duo Kirsi-Marja Harju: trumpet - Christiaan de Jong: guitar/composition: Blue Sky and some Birds https://t.co/31a5DDL0Dh via @YouTube #trumpet #jazz #classicalguitar #fingerstyle #ontemporary,1226881679391940609,Christiaan de Jong,ChristiaandeJo4
85,1466379915226456068,"{'retweet_count': 11, 'reply_count': 1, 'like_count': 44, 'quote_count': 0}",Watch David Gilmour Perform the 'Greatest Guitar Solos of All Time’ Live https://t.co/rDDNpRsj3W https://t.co/qTyB6lyfgj,44668946,Guitar Player,GuitarPlayerNow
86,1466379123157254145,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}","It’s mad how we’re all just an amalgamation of our heroes.. if you asked me what 5 artists I sound like it would be these, chucked in a cement mixer, kicked out of the boozer, through rehab, out on to the street with a beaten up Stratocaster and a busking amp and pressed ‘GO’ https://t.co/CDsKETXxqy",463339521,Laurie Wright,LaurieWright4
87,1466378681052508165,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@tomfromstray @Fender I thought this was a new Tom Delonge strat and now I can’t unsee it https://t.co/bcT0bYDE4D,835310677917073408,TREEHOUSE,TREEHOUSE_UK
88,1466378438294519818,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@HAIMtheband @Fender a bass for a galactic country band with my mate @vinne_camargo plz,1330000956,luis,lsdahr
89,1466377773719556101,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",So 4 Guys walk into a Sound Room - unleash the Decibels - load the floor with Foot Pedals - Pull out some insane Fender and Gibson guitars - turn up the PA and begin the JE Set List - Fuk it was Good!What’s next - stay tuned! https://t.co/U7bWSjeJ7o,1195175367452938240,James Elliot,JamesElliotBand
90,1466377562045751297,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@DylanExaminer @EricIdle @PaulMcCartney @LesPaulOfficial @lespaulfound @BigBoyler @nytimesmusic @gibsonguitar Simply A-Pauling!,3110730232,HFS Heads,WHFS1023DocFilm
91,1466377228724408323,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",This is the best @premierguitar rig rundown ive seen in ages. You are a fucking icon Missy @mannequinpussy and now i have to buy a Reverend.  https://t.co/rNUtOzWKRt,1120991818991247362,𝕿𝖀𝕹𝕹𝕰𝕷 𝕺𝕱 𝕽𝕰𝖁𝕰𝕽𝕭,tunnelofreverb
